idMao,jogadorMao,cartaAltaRobo,cartaMediaRobo,cartaBaixaRobo,cartaAltaHumano,cartaMediaHumano,cartaBaixaHumano,primeiraCartaRobo,primeiraCartaHumano,segundaCartaRobo,segundaCartaHumano,terceiraCartaRobo,terceiraCartaHumano,ganhadorPrimeiraRodada,ganhadorSegundaRodada,ganhadorTerceiraRodada,quemPediuEnvido,quemPediuFaltaEnvido,quemPediuRealEnvido,pontosEnvidoRobo,pontosEnvidoHumano,quemNegouEnvido,quemGanhouEnvido,tentosEnvido,quemFlor,quemContraFlor,quemContraFlorResto,quemNegouFlor,pontosFlorRobo,pontosFlorHumano,quemGanhouFlor,tentosFlor,quemEscondeuPontosEnvido,quemEscondeuPontosFlor,quemTruco,quandoTruco,quemRetruco,quandoRetruco,quemValeQuatro,quandoValeQuatro,quemNegouTruco,quemGanhouTruco,tentosTruco,tentosAnterioresRobo,tentosAnterioresHumano,tentosPosterioresRobo,tentosPosterioresHumano,quemBaralho,quandoBaralho,quemContraFlorFalta,quemEnvidoEnvido,quemFlorFlor,quandoCartaVirada,naipeCartaAltaRobo,naipeCartaMediaRobo,naipeCartaBaixaRobo,naipeCartaAltaHumano,naipeCartaMediaHumano,naipeCartaBaixaHumano,naipePrimeiraCartaRobo,naipePrimeiraCartaHumano,naipeSegundaCartaRobo,naipeSegundaCartaHumano,naipeTerceiraCartaRobo,naipeTerceiraCartaHumano,quantidadeChamadasHumano,quantidadeChamadasRobo,qualidadeMaoRobo,qualidadeMaoHumano,quantidadeChamadasEnvidoRobo,quantidadeChamadasEnvidoHumano,saldoTruco,saldoEnvido,saldoFlor
11979,1,8,4,2,0,0,0,2,6,15,15,15,15,2,2,2,0,0,0,7,24,0,0,0,2,0,0,0,0,31,0,0,0,0,2,2,0,0,0,0,1,2,1,9,9,9,13,0,0,0,0,0,0,3,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0
11980,2,6,2,1,0,0,0,2,3,15,15,15,15,2,2,2,0,0,1,29,6,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,13,10,14,0,0,0,0,0,0,3,1,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
11989,2,7,3,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,2,6,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,1,4,3,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
11991,2,12,7,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,6,3,6,4,0,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11993,2,8,7,1,0,0,0,8,24,10,10,10,10,2,2,2,0,0,0,24,3,0,0,0,1,0,0,0,24,0,1,24,0,0,2,1,0,0,0,0,0,2,2,8,7,11,9,1,2,0,0,0,0,2,2,2,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,2,0,0
11995,2,4,2,1,0,0,0,1,12,4,7,15,15,2,2,2,2,1,0,29,24,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,11,10,13,12,0,0,0,0,0,0,4,1,1,0,0,0,1,4,4,2,0,0,0,0,0,0,0,0,2,2,0
12001,2,16,7,6,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,2,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,22,17,22,18,0,0,0,0,0,0,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12005,1,24,7,1,0,0,0,1,7,15,15,15,15,2,2,2,0,0,0,4,20,0,0,0,2,0,0,0,0,20,0,0,0,0,2,2,0,0,0,0,1,2,1,3,2,3,6,0,0,0,0,0,0,1,2,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
12016,2,12,2,2,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,5,33,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,3,2,5,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12020,2,16,6,2,0,0,0,6,16,15,15,15,15,2,2,2,2,0,0,25,29,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,2,1,2,3,7,8,7,12,0,0,0,0,0,0,3,2,2,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0,3,1,0
12027,1,6,6,3,0,0,0,3,4,15,15,15,15,2,2,2,0,2,0,6,28,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,21,13,23,0,0,0,0,0,0,3,4,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,1,1,0
12029,1,50,4,1,0,0,0,1,8,15,15,15,15,2,2,2,0,0,2,7,25,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,2,1,2,3,15,23,15,24,0,0,0,0,0,0,3,4,2,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,1,0
12037,2,7,2,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,25,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,6,5,6,6,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12039,2,12,2,2,40,16,3,2,40,12,16,2,3,2,2,2,0,0,1,26,28,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,7,6,8,7,0,0,0,0,0,0,2,2,3,2,1,1,3,2,2,1,3,1,0,0,0,0,0,0,1,1,0
12068,1,16,6,2,0,0,0,6,7,15,15,15,15,2,2,2,2,0,0,5,20,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,5,1,5,3,0,0,0,0,0,0,4,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
12071,2,12,2,2,42,24,6,12,42,2,24,2,6,2,2,2,0,0,1,26,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,6,8,7,10,0,0,0,0,0,0,4,3,4,1,3,4,4,1,4,3,4,4,0,0,0,0,0,0,2,1,0
12075,2,4,3,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,2,33,25,0,1,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,11,14,14,15,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0
12082,1,7,2,1,0,0,0,7,12,2,6,15,15,2,2,2,0,0,0,25,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,22,22,22,24,0,0,0,0,0,0,3,3,1,0,0,0,3,4,3,3,0,0,0,0,0,0,0,0,2,0,0
12084,2,16,8,2,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,1,1,2,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12085,1,6,2,1,0,0,0,6,8,15,15,15,15,2,2,2,1,0,0,25,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,2,2,3,0,0,0,0,0,0,3,3,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0
12086,2,24,8,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,2,3,2,4,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12088,2,16,12,2,0,0,0,2,6,12,16,15,15,2,2,2,2,0,0,5,21,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,2,4,4,4,7,0,0,0,0,0,0,1,4,2,0,0,0,2,1,4,3,0,0,0,0,0,0,0,0,2,1,0
12089,1,2,1,1,0,0,0,1,7,2,6,15,15,2,2,2,1,0,2,29,27,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,7,4,10,0,0,0,0,0,0,1,1,4,0,0,0,4,2,1,4,0,0,0,0,0,0,0,0,1,2,0
12101,1,7,7,2,0,0,0,2,3,7,12,15,15,2,2,2,0,0,2,5,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,19,23,19,24,0,0,0,0,0,0,2,3,1,0,0,0,1,4,3,4,0,0,0,0,0,0,0,0,2,1,0
12103,2,8,8,2,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,0,1,0,2,0,0,0,0,0,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12107,2,12,7,7,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,8,4,9,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12108,1,24,12,6,42,16,8,24,42,12,16,6,8,2,2,2,0,0,2,3,27,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,4,9,4,13,0,0,0,0,0,0,2,4,1,1,3,1,2,1,4,3,1,1,0,0,0,0,0,0,3,1,0
12113,2,16,6,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,6,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,12,17,12,18,0,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12117,1,12,7,3,0,0,0,3,8,10,10,10,10,2,2,2,2,0,0,6,27,1,2,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,0,0,0,4,1,2,0,0,0,0,4,3,2,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,3,1,0
12120,2,16,4,2,0,0,0,2,24,4,6,15,15,2,2,2,0,1,0,32,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,0,0,2,3,3,10,4,13,0,0,0,0,0,0,2,3,3,0,0,0,3,4,3,1,0,0,0,0,0,0,0,0,3,1,0
12127,1,3,2,2,0,0,0,2,7,15,15,15,15,2,2,2,0,0,1,31,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,21,14,22,0,0,0,0,0,0,3,3,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
12130,2,6,3,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,1,26,3,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,2,6,3,0,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
12136,2,24,6,4,50,24,7,24,50,6,24,4,7,2,2,2,0,1,0,30,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,3,8,15,9,18,0,0,0,0,0,0,3,4,3,3,1,2,3,3,4,1,3,2,0,0,0,0,0,0,3,1,0
12142,2,24,12,8,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,3,27,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,19,23,19,24,0,0,0,0,0,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12152,2,16,8,7,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,20,30,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,11,13,11,16,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
12154,2,24,2,1,52,24,16,24,52,1,24,2,16,2,2,2,1,0,0,5,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,2,3,11,17,12,20,0,0,0,0,0,0,4,3,2,1,3,2,4,1,2,3,3,2,0,0,0,0,0,0,3,1,0
12155,1,6,4,4,0,0,0,4,7,10,10,10,10,2,2,2,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,12,20,12,21,1,2,0,0,0,0,4,4,3,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,1,0,0
12156,2,12,7,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,4,30,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,12,21,12,23,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12159,1,16,16,2,0,0,0,2,6,16,24,15,15,2,2,2,2,0,0,5,23,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,2,4,1,0,0,0,1,3,4,3,0,0,0,0,0,0,0,0,2,1,0
12163,1,16,7,1,0,0,0,1,8,15,15,15,15,2,2,2,1,0,0,26,3,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,4,10,5,11,0,0,0,0,0,0,1,2,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,1,0
12171,1,12,2,1,0,0,0,12,16,15,15,15,15,2,2,2,0,0,0,5,27,0,0,0,2,0,0,0,0,28,0,0,0,0,2,2,0,0,0,0,1,2,1,16,16,16,20,0,0,0,0,0,0,2,1,4,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,0,0
12178,1,16,7,2,0,0,0,2,16,15,15,15,15,2,2,2,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,3,2,3,3,0,0,0,0,0,0,4,2,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0
12179,2,7,6,1,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,4,21,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,3,3,5,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12181,2,8,6,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,20,26,0,0,0,2,0,0,0,0,27,0,0,0,0,2,1,0,0,0,0,1,2,1,3,8,3,12,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12205,2,7,6,4,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,20,17,20,18,0,0,0,0,0,0,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12207,2,24,2,2,40,24,12,24,40,2,24,2,12,2,2,2,0,1,0,28,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,18,23,19,0,0,0,0,0,0,4,2,4,2,1,4,4,2,4,1,4,4,0,0,0,0,0,0,1,1,0
12213,1,40,24,6,52,50,7,24,52,40,50,6,7,2,2,2,1,0,0,30,21,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,5,9,6,12,0,0,0,0,0,0,2,2,3,1,3,1,2,1,2,3,3,1,0,0,0,0,0,0,3,1,0
12218,2,6,1,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,13,16,13,17,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12221,1,24,8,3,0,0,0,3,7,15,15,15,15,2,2,2,0,0,1,26,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,15,19,16,20,0,0,0,0,0,0,2,4,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12222,2,6,1,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,16,20,16,21,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12227,1,2,2,1,0,0,0,2,24,15,15,15,15,2,2,2,1,0,2,29,30,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,1,4,1,7,0,0,0,0,0,0,4,2,2,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,1,2,0
12228,2,7,2,1,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,1,7,1,8,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12235,1,16,6,2,0,0,0,2,24,15,15,15,15,2,2,2,2,0,0,5,23,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,15,8,17,0,0,0,0,0,0,3,1,4,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12238,2,24,6,3,0,0,0,3,7,15,15,15,15,2,2,2,2,0,0,6,25,1,2,1,0,0,0,0,0,0,0,0,0,0,1,2,2,2,0,0,1,2,2,11,18,11,21,0,0,0,0,0,0,2,1,4,0,0,0,4,4,0,4,0,0,0,0,0,0,0,0,2,1,0
12239,1,12,3,2,0,0,0,2,24,15,15,15,15,2,2,2,2,0,0,6,4,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,11,21,11,23,0,0,0,0,0,0,4,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12262,2,7,4,3,0,0,0,7,24,4,7,15,15,2,2,2,0,0,1,33,7,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,3,6,4,8,0,0,0,0,0,0,1,3,3,0,0,0,1,4,3,3,0,0,0,0,0,0,0,0,2,1,0
12263,1,42,3,1,0,0,0,1,7,3,6,15,15,2,2,2,1,0,0,30,20,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,1,2,1,2,0,2,4,4,8,6,12,0,0,0,0,0,0,1,3,3,0,0,0,3,2,3,4,0,0,0,0,0,0,0,0,4,2,0
12273,1,12,7,4,0,0,0,4,7,10,10,10,10,2,2,2,1,0,0,28,27,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,23,22,24,24,1,2,0,0,0,0,4,2,4,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,2,2,0
12279,2,7,3,2,0,0,0,15,0,15,0,15,0,2,2,2,2,0,1,26,33,2,1,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,3,9,5,10,0,0,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
12282,1,16,7,7,0,0,0,7,8,15,15,15,15,2,2,2,1,0,2,22,28,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,11,9,14,0,0,0,0,0,0,3,4,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,2,0
12290,1,24,7,1,0,0,0,1,7,15,15,15,15,2,2,2,2,0,0,4,23,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,6,0,6,2,0,0,0,0,0,0,3,4,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12293,2,12,7,6,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,1,31,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,10,3,10,5,0,0,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
12295,2,24,6,2,0,0,0,15,0,15,0,15,0,2,2,2,2,0,0,28,30,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,14,5,14,8,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0
12301,2,16,8,7,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,20,17,20,18,0,0,0,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12302,1,8,7,3,0,0,0,3,4,8,12,15,15,2,2,2,0,2,0,6,28,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,20,18,20,21,0,0,0,0,0,0,3,2,1,0,0,0,1,4,3,2,0,0,0,0,0,0,0,0,2,1,0
12303,2,24,6,2,0,0,0,2,24,6,8,15,15,2,2,2,0,0,1,25,4,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,20,21,21,23,0,0,0,0,0,0,3,4,4,0,0,0,4,2,4,1,0,0,0,0,0,0,0,0,2,1,0
12323,1,7,7,3,0,0,0,3,7,15,15,15,15,2,2,2,1,0,2,6,27,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,8,8,8,11,0,0,0,0,0,0,1,4,3,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,1,2,0
12326,2,12,8,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,10,13,10,14,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12329,1,6,3,1,0,0,0,3,12,15,15,15,15,2,2,2,0,1,0,24,25,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,15,16,16,17,0,0,0,0,0,0,4,2,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0
12331,1,6,6,1,0,0,0,6,8,15,15,15,15,2,2,2,0,0,0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,17,17,17,18,0,0,0,0,0,0,4,3,1,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,0,0
12336,1,16,7,3,0,0,0,3,7,10,10,10,10,2,2,2,1,0,0,26,7,2,1,1,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,0,0,2,3,0,0,1,3,1,2,0,0,0,0,2,4,4,0,0,0,4,1,0,2,0,0,0,0,0,0,0,0,3,1,0
12340,1,4,3,1,0,0,0,4,16,15,15,15,15,2,2,2,1,0,0,30,5,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,9,4,10,5,0,0,0,0,0,0,4,1,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12341,2,16,12,8,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,10,5,10,6,0,0,0,0,0,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12342,1,16,8,3,0,0,0,3,8,15,15,15,15,2,2,2,1,0,0,22,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,10,6,11,7,0,0,0,0,0,0,3,3,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,1,1,0
12344,1,6,3,1,0,0,0,3,16,15,15,15,15,2,2,2,1,0,2,24,26,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,10,13,13,0,0,0,0,0,0,4,1,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0
12346,1,8,7,3,0,0,0,3,6,15,15,15,15,2,2,2,0,0,0,20,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,13,17,13,18,0,0,0,0,0,0,2,2,4,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,1,0,0
12351,2,7,6,2,40,24,4,7,40,6,24,2,4,2,2,2,2,0,0,25,30,0,2,2,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,2,2,22,23,22,24,0,0,0,0,0,0,4,2,4,2,2,4,4,2,2,2,4,4,0,0,0,0,0,0,2,2,0
12367,2,42,40,3,0,0,0,3,8,15,15,15,15,2,2,2,2,0,0,7,2,1,2,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,2,2,1,2,3,22,18,22,22,0,0,0,0,0,0,1,2,4,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,3,1,0
12377,1,16,6,1,0,0,0,1,7,15,15,15,15,2,2,2,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,11,7,11,8,0,0,0,0,0,0,3,4,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
12378,2,16,12,7,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,11,8,11,9,0,0,0,0,0,0,4,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12384,2,24,4,3,0,0,0,3,24,4,16,15,15,2,2,2,0,1,0,29,25,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,22,12,23,13,0,0,0,0,0,0,3,4,3,0,0,0,3,1,4,1,0,0,0,0,0,0,0,0,1,1,0
12385,1,16,8,1,0,0,0,1,3,8,52,15,15,2,2,2,1,0,2,22,27,1,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,23,13,23,17,0,0,0,0,0,0,3,3,2,0,0,0,2,4,3,1,0,0,0,0,0,0,0,0,2,2,0
12388,2,12,8,3,0,0,0,15,0,15,0,15,0,2,2,2,0,0,0,26,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,2,1,4,0,4,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12391,1,4,2,1,0,0,0,1,7,15,15,15,15,2,2,2,0,0,2,29,26,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,7,4,7,6,0,0,0,0,0,0,3,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
12399,1,42,6,3,52,24,8,42,52,6,24,3,8,2,2,2,1,0,0,27,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,13,14,14,0,0,0,0,0,0,1,1,3,1,2,4,1,1,1,2,3,4,0,0,0,0,0,0,1,1,0
12404,2,6,6,4,0,0,0,6,7,4,16,15,15,2,2,2,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,2,2,19,16,19,18,0,0,0,0,0,0,2,1,4,0,0,0,1,3,4,2,0,0,0,0,0,0,0,0,2,0,0
12408,1,8,4,4,0,0,0,4,8,15,15,15,15,2,2,2,2,0,0,7,3,1,2,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,4,3,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,1,1,0
